milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523629888247,917504,87,-56,-1,-1,0
1523629888287,720896,87,-56,-1,-1,0
1523629888287,655360,87,-56,-1,-1,0
1523629888287,720896,87,-56,-1,-1,0
1523629888287,720896,87,-56,-1,-1,0
1523629888287,786432,87,-56,-1,-1,0
1523629888327,983040,87,-56,-1,-1,0
1523629888327,1048576,87,-56,-1,-1,0
1523629888327,1048576,87,-56,-1,-1,0
1523629888327,1048576,87,-56,-1,-1,0
1523629888327,1114112,87,-56,-1,-1,0
1523629888367,1114112,87,-56,-1,-1,0
1523629888367,1048576,87,-56,-1,-1,0
1523629888367,983040,87,-56,-1,-1,0
1523629888367,1048576,87,-56,-1,-1,0
1523629888367,1114112,87,-56,-1,-1,0
1523629888408,1048576,87,-56,-1,-1,0
1523629888408,720896,87,-56,-1,-1,0
1523629888408,-655360,87,-56,-1,-1,0
1523629888408,-3801088,87,-56,-1,-1,0
1523629888408,-6815744,87,-56,-1,-1,0
1523629888447,-5636096,87,-56,-1,-1,0
1523629888447,-1114112,87,-56,-1,-1,0
1523629888447,2228224,87,-56,-1,-1,0
1523629888447,2686976,87,-56,-1,-1,0
1523629888447,2097152,87,-56,-1,-1,0
1523629888487,1507328,87,-56,-1,-1,0
1523629888487,1179648,87,-56,-1,-1,0
1523629888487,917504,87,-56,-1,-1,0
1523629888487,720896,87,-56,-1,-1,0
1523629888487,655360,87,-56,-1,-1,0
1523629888527,524288,87,-56,-1,-1,0
1523629888527,393216,87,-56,-1,-1,0
1523629888527,262144,87,-56,-1,-1,0
1523629888527,196608,87,-56,-1,-1,0
1523629888527,131072,87,-56,-1,-1,0
1523629888568,0,87,-56,-1,-1,0
1523629888568,-131072,87,-56,-1,-1,0
1523629888568,-327680,87,-56,-1,-1,0
1523629888568,-524288,87,-56,-1,-1,0
1523629888568,-720896,87,-56,-1,-1,0
1523629888606,-983040,87,-56,-1,-1,0
1523629888606,-1310720,87,-56,-1,-1,0
1523629888606,-1638400,87,-56,-1,-1,0
1523629888606,-1966080,87,-56,-1,-1,0
1523629888606,-2228224,87,-56,-1,-1,0
1523629888646,-2424832,87,-56,-1,-1,0
1523629888646,-2490368,87,-56,-1,-1,0
1523629888646,-2424832,87,-56,-1,-1,0
1523629888646,-2162688,87,-56,-1,-1,0
1523629888646,-1703936,87,-56,-1,-1,0
1523629888686,-1179648,87,-56,-1,-1,0
1523629888686,-589824,87,-56,-1,-1,0
1523629888686,-131072,87,-56,-1,-1,0
1523629888686,131072,87,-56,-1,-1,0
1523629888686,393216,87,-56,-1,-1,0
1523629888726,458752,87,-56,-1,-1,0
1523629888726,458752,87,-56,-1,-1,0
1523629888726,655360,87,-56,-1,-1,0
1523629888726,720896,87,-56,-1,-1,0
1523629888726,720896,87,-56,-1,-1,0
1523629888766,655360,87,-56,-1,-1,0
1523629888766,720896,87,-56,-1,-1,0
1523629888766,720896,87,-56,-1,-1,0
1523629888766,786432,87,-56,-1,-1,0
1523629888766,720896,87,-56,-1,-1,0
1523629888806,786432,87,-56,-1,-1,0
1523629888806,786432,87,-56,-1,-1,0
1523629888806,786432,87,-56,-1,-1,0
1523629888806,720896,87,-56,-1,-1,0
1523629888806,655360,87,-56,-1,-1,0
1523629888846,655360,87,-56,-1,-1,0
1523629888846,720896,87,-56,-1,-1,0
1523629888846,786432,87,-56,-1,-1,0
1523629888846,720896,87,-56,-1,-1,0
1523629888846,589824,87,-56,-1,-1,0
1523629888886,524288,87,-56,-1,-1,0
1523629888886,524288,87,-56,-1,-1,0
1523629888886,589824,87,-56,-1,-1,0
1523629888886,589824,87,-56,-1,-1,0
1523629888886,589824,87,-56,-1,-1,0
1523629888926,655360,87,-56,-1,-1,0
1523629888926,655360,87,-56,-1,-1,0
1523629888926,589824,87,-56,-1,-1,0
1523629888926,655360,87,-56,-1,-1,0
1523629888926,655360,87,-56,-1,-1,0
1523629888966,655360,87,-56,-1,-1,0
1523629888966,655360,87,-56,-1,-1,0
1523629888966,720896,87,-56,-1,-1,0
1523629888966,720896,87,-56,-1,-1,0
1523629888966,524288,87,-56,-1,-1,0
1523629889006,393216,87,-56,-1,-1,0
1523629889006,262144,87,-56,-1,-1,0
1523629889006,262144,87,-56,-1,-1,0
1523629889006,458752,87,-56,-1,-1,0
1523629889006,589824,87,-56,-1,-1,0
1523629889046,589824,87,-56,-1,-1,0
1523629889046,589824,87,-56,-1,-1,0
1523629889046,655360,87,-56,-1,-1,0
1523629889046,655360,87,-56,-1,-1,0
1523629889046,589824,87,-56,-1,-1,0
1523629889086,655360,87,-56,-1,-1,0
1523629889086,720896,87,-56,-1,-1,0
1523629889086,655360,87,-56,-1,-1,0
1523629889086,655360,87,-56,-1,-1,0
1523629889086,655360,87,-56,-1,-1,0
1523629889126,524288,87,-56,-1,-1,0
1523629889126,0,87,-56,-1,-1,0
1523629889126,-2162688,87,-56,-1,-1,0
1523629889126,-5963776,87,-56,-1,-1,0
1523629889126,-8454144,87,-56,-1,-1,0
1523629889166,-6029312,87,-56,-1,-1,0
1523629889166,-1114112,87,-56,-1,-1,0
1523629889166,1572864,87,-56,-1,-1,0
1523629889166,1703936,87,-56,-1,-1,0
1523629889166,1179648,87,-56,-1,-1,0
1523629889208,720896,87,-56,-1,-1,0
1523629889208,524288,87,-56,-1,-1,0
1523629889208,458752,87,-56,-1,-1,0
1523629889208,327680,87,-56,-1,-1,0
1523629889208,262144,87,-56,-1,-1,0
1523629889246,131072,87,-56,-1,-1,0
1523629889246,131072,87,-56,-1,-1,0
1523629889246,0,87,-56,-1,-1,0
1523629889246,-65536,87,-56,-1,-1,0
1523629889246,-262144,87,-56,-1,-1,0
1523629889286,-327680,87,-56,-1,-1,0
1523629889286,-327680,87,-56,-1,-1,0
1523629889286,-524288,87,-56,-1,-1,0
1523629889286,-720896,87,-56,-1,-1,0
1523629889286,-1048576,87,-56,-1,-1,0
1523629889326,-1310720,87,-56,-1,-1,0
1523629889326,-1638400,87,-56,-1,-1,0
1523629889326,-1900544,87,-56,-1,-1,0
1523629889326,-2293760,87,-56,-1,-1,0
1523629889326,-2490368,87,-56,-1,-1,0
1523629889366,-2686976,87,-56,-1,-1,0
1523629889366,-2686976,87,-56,-1,-1,0
1523629889366,-2555904,87,-56,-1,-1,0
1523629889366,-2293760,87,-56,-1,-1,0
1523629889366,-1900544,87,-56,-1,-1,0
1523629889406,-1507328,87,-56,-1,-1,0
1523629889406,-1179648,87,-56,-1,-1,0
1523629889406,-786432,87,-56,-1,-1,0
1523629889406,-524288,87,-56,-1,-1,0
1523629889406,-327680,87,-56,-1,-1,0
1523629889446,-131072,87,-56,-1,-1,0
1523629889446,0,87,-56,-1,-1,0
1523629889446,0,87,-56,-1,-1,0
1523629889446,0,87,-56,-1,-1,0
1523629889446,65536,87,-56,-1,-1,0
1523629889486,0,87,-56,-1,-1,0
1523629889486,0,87,-56,-1,-1,0
1523629889486,-65536,87,-56,-1,-1,0
1523629889486,-262144,87,-56,-1,-1,0
1523629889486,-458752,87,-56,-1,-1,0
1523629889526,-786432,87,-56,-1,-1,0
1523629889526,-327680,87,-56,-1,-1,0
1523629889526,393216,87,-56,-1,-1,0
1523629889526,131072,87,-56,-1,-1,0
1523629889526,-131072,87,-56,-1,-1,0
1523629889566,65536,87,-56,-1,-1,0
1523629889566,851968,87,-56,-1,-1,0
1523629889566,786432,87,-56,-1,-1,0
1523629889566,589824,87,-56,-1,-1,0
1523629889566,720896,87,-56,-1,-1,0
1523629889606,851968,87,-56,-1,-1,0
1523629889606,1048576,87,-56,-1,-1,0
1523629889606,1114112,87,-56,-1,-1,0
1523629889606,1114112,87,-56,-1,-1,0
1523629889606,983040,87,-56,-1,-1,0
1523629889646,786432,87,-56,-1,-1,0
1523629889646,720896,87,-56,-1,-1,0
1523629889646,720896,87,-56,-1,-1,0
1523629889646,1048576,87,-56,-1,-1,0
1523629889646,1310720,87,-56,-1,-1,0
1523629889686,1179648,87,-56,-1,-1,0
1523629889686,720896,87,-56,-1,-1,0
1523629889686,655360,87,-56,-1,-1,0
1523629889686,720896,87,-56,-1,-1,0
1523629889686,1114112,87,-56,-1,-1,0
1523629889726,1310720,87,-56,-1,-1,0
1523629889726,1376256,87,-56,-1,-1,0
1523629889726,1114112,87,-56,-1,-1,0
1523629889726,983040,87,-56,-1,-1,0
1523629889726,1310720,87,-56,-1,-1,0
1523629889766,1441792,87,-56,-1,-1,0
1523629889766,1245184,87,-56,-1,-1,0
1523629889766,1048576,87,-56,-1,-1,0
1523629889766,1179648,87,-56,-1,-1,0
1523629889766,1245184,87,-56,-1,-1,0
1523629889806,1245184,87,-56,-1,-1,0
1523629889806,1245184,87,-56,-1,-1,0
1523629889806,1048576,87,-56,-1,-1,0
1523629889806,917504,87,-56,-1,-1,0
1523629889806,-196608,87,-56,-1,-1,0
1523629889848,-3538944,87,-56,-1,-1,0
1523629889848,-7405568,87,-56,-1,-1,0
1523629889848,-7405568,87,-56,-1,-1,0
1523629889848,-3407872,87,-56,-1,-1,0
1523629889848,393216,87,-56,-1,-1,0
1523629889886,1638400,87,-56,-1,-1,0
1523629889886,1703936,87,-56,-1,-1,0
1523629889886,1638400,87,-56,-1,-1,0
1523629889886,1507328,87,-56,-1,-1,0
1523629889886,1245184,87,-56,-1,-1,0
1523629889926,1114112,87,-56,-1,-1,0
1523629889926,851968,87,-56,-1,-1,0
1523629889926,1048576,87,-56,-1,-1,0
1523629889926,851968,87,-56,-1,-1,0
1523629889926,589824,87,-56,-1,-1,0
1523629889966,786432,87,-56,-1,-1,0
1523629889966,983040,87,-56,-1,-1,0
1523629889966,786432,87,-56,-1,-1,0
1523629889966,327680,87,-56,-1,-1,0
1523629889966,196608,87,-56,-1,-1,0
1523629890006,131072,87,-56,-1,-1,0
1523629890006,65536,87,-56,-1,-1,0
1523629890006,-262144,87,-56,-1,-1,0
1523629890006,-589824,87,-56,-1,-1,0
1523629890006,-851968,87,-56,-1,-1,0
1523629890047,-1179648,87,-56,-1,-1,0
1523629890047,-1507328,87,-56,-1,-1,0
1523629890047,-1638400,87,-56,-1,-1,0
1523629890047,-1572864,87,-56,-1,-1,0
1523629890047,-1769472,87,-56,-1,-1,0
1523629890086,-1769472,87,-56,-1,-1,0
1523629890086,-1376256,87,-56,-1,-1,0
1523629890086,-655360,87,-56,-1,-1,0
1523629890086,-196608,87,-56,-1,-1,0
1523629890086,65536,87,-56,-1,-1,0
1523629890126,262144,87,-56,-1,-1,0
1523629890126,589824,87,-56,-1,-1,0
1523629890126,851968,87,-56,-1,-1,0
1523629890126,983040,87,-56,-1,-1,0
1523629890126,917504,87,-56,-1,-1,0
1523629890166,851968,87,-56,-1,-1,0
1523629890166,720896,87,-56,-1,-1,0
1523629890166,851968,87,-56,-1,-1,0
1523629890166,917504,87,-56,-1,-1,0
1523629890166,917504,87,-56,-1,-1,0
1523629890206,1048576,87,-56,-1,-1,0
1523629890206,1245184,87,-56,-1,-1,0
1523629890206,1179648,87,-56,-1,-1,0
1523629890206,1114112,87,-56,-1,-1,0
1523629890206,983040,87,-56,-1,-1,0
1523629890246,1048576,87,-56,-1,-1,0
1523629890246,1179648,87,-56,-1,-1,0
1523629890246,1179648,87,-56,-1,-1,0
1523629890246,983040,87,-56,-1,-1,0
1523629890246,1048576,87,-56,-1,-1,0
1523629890286,917504,87,-56,-1,-1,0
1523629890286,786432,87,-56,-1,-1,0
1523629890286,851968,87,-56,-1,-1,0
1523629890286,983040,87,-56,-1,-1,0
1523629890286,917504,87,-56,-1,-1,0
1523629890326,786432,87,-56,-1,-1,0
1523629890326,851968,87,-56,-1,-1,0
1523629890326,1048576,87,-56,-1,-1,0
1523629890326,1114112,87,-56,-1,-1,0
1523629890326,1114112,87,-56,-1,-1,0
1523629890367,1179648,87,-56,-1,-1,0
1523629890367,1245184,87,-56,-1,-1,0
1523629890367,1048576,87,-56,-1,-1,0
1523629890367,786432,87,-56,-1,-1,0
1523629890367,720896,87,-56,-1,-1,0
1523629890406,655360,87,-56,-1,-1,0
1523629890406,720896,87,-56,-1,-1,0
1523629890406,786432,87,-56,-1,-1,0
1523629890406,983040,87,-56,-1,-1,0
1523629890406,1179648,87,-56,-1,-1,0
1523629890446,1376256,87,-56,-1,-1,0
1523629890446,1376256,87,-56,-1,-1,0
1523629890446,1245184,87,-56,-1,-1,0
1523629890446,1048576,87,-56,-1,-1,0
1523629890446,1114112,87,-56,-1,-1,0
1523629890488,1179648,87,-56,-1,-1,0
1523629890488,1245184,87,-56,-1,-1,0
1523629890488,1179648,87,-56,-1,-1,0
1523629890488,1179648,87,-56,-1,-1,0
1523629890488,1114112,87,-56,-1,-1,0
1523629890526,196608,87,-56,-1,-1,0
1523629890526,-2621440,87,-56,-1,-1,0
1523629890526,-6815744,87,-56,-1,-1,0
1523629890526,-7995392,87,-56,-1,-1,0
1523629890526,-4194304,87,-56,-1,-1,0
1523629890566,524288,87,-56,-1,-1,0
1523629890566,2228224,87,-56,-1,-1,0
1523629890566,2031616,87,-56,-1,-1,0
1523629890566,1572864,87,-56,-1,-1,0
1523629890566,1245184,87,-56,-1,-1,0
1523629890606,1114112,87,-56,-1,-1,0
1523629890606,917504,87,-56,-1,-1,0
1523629890606,720896,87,-56,-1,-1,0
1523629890606,589824,87,-56,-1,-1,0
1523629890606,458752,87,-56,-1,-1,0
1523629890646,458752,87,-56,-1,-1,0
1523629890646,458752,87,-56,-1,-1,0
1523629890646,327680,87,-56,-1,-1,0
1523629890646,131072,87,-56,-1,-1,0
1523629890646,0,87,-56,-1,-1,0
1523629890686,-131072,87,-56,-1,-1,0
1523629890686,-327680,87,-56,-1,-1,0
1523629890686,-524288,87,-56,-1,-1,0
1523629890686,-786432,87,-56,-1,-1,0
1523629890686,-1114112,87,-56,-1,-1,0
1523629890726,-1572864,87,-56,-1,-1,0
1523629890726,-2031616,87,-56,-1,-1,0
1523629890726,-2359296,87,-56,-1,-1,0
1523629890726,-2555904,87,-56,-1,-1,0
1523629890726,-2621440,87,-56,-1,-1,0
1523629890766,-2621440,87,-56,-1,-1,0
1523629890766,-2424832,87,-56,-1,-1,0
1523629890766,-2097152,87,-56,-1,-1,0
1523629890766,-1638400,87,-56,-1,-1,0
1523629890766,-1245184,87,-56,-1,-1,0
1523629890806,-917504,87,-56,-1,-1,0
1523629890806,-589824,87,-56,-1,-1,0
1523629890806,-262144,87,-56,-1,-1,0
1523629890806,0,87,-56,-1,-1,0
1523629890806,131072,87,-56,-1,-1,0
1523629890847,65536,87,-56,-1,-1,0
1523629890847,65536,87,-56,-1,-1,0
1523629890847,196608,87,-56,-1,-1,0
1523629890847,262144,87,-56,-1,-1,0
1523629890847,196608,87,-56,-1,-1,0
1523629890886,196608,87,-56,-1,-1,0
1523629890886,196608,87,-56,-1,-1,0
1523629890886,196608,87,-56,-1,-1,0
1523629890886,262144,87,-56,-1,-1,0
1523629890886,327680,87,-56,-1,-1,0
1523629890926,393216,87,-56,-1,-1,0
1523629890926,327680,87,-56,-1,-1,0
1523629890926,327680,87,-56,-1,-1,0
1523629890926,327680,87,-56,-1,-1,0
1523629890926,393216,87,-56,-1,-1,0
1523629890966,327680,87,-56,-1,-1,0
1523629890966,262144,87,-56,-1,-1,0
1523629890966,262144,87,-56,-1,-1,0
1523629890966,262144,87,-56,-1,-1,0
1523629890966,196608,87,-56,-1,-1,0
1523629891007,196608,87,-56,-1,-1,0
1523629891007,327680,87,-56,-1,-1,0
1523629891007,458752,87,-56,-1,-1,0
1523629891007,458752,87,-56,-1,-1,0
1523629891007,393216,87,-56,-1,-1,0
1523629891046,393216,87,-56,-1,-1,0
1523629891046,262144,87,-56,-1,-1,0
1523629891046,131072,87,-56,-1,-1,0
1523629891046,131072,87,-56,-1,-1,0
1523629891046,196608,87,-56,-1,-1,0
1523629891087,196608,87,-56,-1,-1,0
1523629891087,262144,87,-56,-1,-1,0
1523629891087,393216,87,-56,-1,-1,0
1523629891087,458752,87,-56,-1,-1,0
1523629891087,524288,87,-56,-1,-1,0
1523629891128,655360,87,-56,-1,-1,0
1523629891128,720896,87,-56,-1,-1,0
1523629891128,786432,87,-56,-1,-1,0
1523629891128,786432,87,-56,-1,-1,0
1523629891128,786432,87,-56,-1,-1,0
1523629891167,851968,87,-56,-1,-1,0
1523629891167,851968,87,-56,-1,-1,0
1523629891167,851968,87,-56,-1,-1,0
1523629891167,786432,87,-56,-1,-1,0
1523629891167,393216,87,-56,-1,-1,0
1523629891206,-1441792,87,-56,-1,-1,0
1523629891206,-4980736,87,-56,-1,-1,0
1523629891206,-7208960,87,-56,-1,-1,0
1523629891206,-4653056,87,-56,-1,-1,0
1523629891206,65536,87,-56,-1,-1,0
1523629891247,2621440,87,-56,-1,-1,0
1523629891247,2686976,87,-56,-1,-1,0
1523629891247,2031616,87,-56,-1,-1,0
1523629891247,1441792,87,-56,-1,-1,0
1523629891247,983040,87,-56,-1,-1,0
1523629891286,917504,87,-56,-1,-1,0
1523629891286,851968,87,-56,-1,-1,0
1523629891286,720896,87,-56,-1,-1,0
1523629891286,589824,87,-56,-1,-1,0
1523629891286,524288,87,-56,-1,-1,0
1523629891327,393216,87,-56,-1,-1,0
1523629891327,262144,87,-56,-1,-1,0
1523629891327,131072,87,-56,-1,-1,0
1523629891327,65536,87,-56,-1,-1,0
1523629891327,0,87,-56,-1,-1,0
1523629891366,-131072,87,-56,-1,-1,0
1523629891366,-327680,87,-56,-1,-1,0
1523629891366,-655360,87,-56,-1,-1,0
1523629891366,-1048576,87,-56,-1,-1,0
1523629891366,-1507328,87,-56,-1,-1,0
1523629891407,-1835008,87,-56,-1,-1,0
1523629891407,-2162688,87,-56,-1,-1,0
1523629891407,-2424832,87,-56,-1,-1,0
1523629891407,-2555904,87,-56,-1,-1,0
1523629891407,-2555904,87,-56,-1,-1,0
1523629891446,-2228224,87,-56,-1,-1,0
1523629891446,-1835008,87,-56,-1,-1,0
1523629891446,-1507328,87,-56,-1,-1,0
1523629891446,-1048576,87,-56,-1,-1,0
1523629891446,-589824,87,-56,-1,-1,0
1523629891487,-196608,87,-56,-1,-1,0
1523629891487,65536,87,-56,-1,-1,0
1523629891487,327680,87,-56,-1,-1,0
1523629891487,458752,87,-56,-1,-1,0
1523629891487,589824,87,-56,-1,-1,0
1523629891526,589824,87,-56,-1,-1,0
1523629891526,655360,87,-56,-1,-1,0
1523629891526,655360,87,-56,-1,-1,0
1523629891526,655360,87,-56,-1,-1,0
1523629891526,720896,87,-56,-1,-1,0
1523629891567,786432,87,-56,-1,-1,0
1523629891567,851968,87,-56,-1,-1,0
1523629891567,851968,87,-56,-1,-1,0
1523629891567,786432,87,-56,-1,-1,0
1523629891567,720896,87,-56,-1,-1,0
1523629891607,655360,87,-56,-1,-1,0
1523629891607,655360,87,-56,-1,-1,0
1523629891607,720896,87,-56,-1,-1,0
1523629891607,720896,87,-56,-1,-1,0
1523629891607,655360,87,-56,-1,-1,0
1523629891646,589824,87,-56,-1,-1,0
1523629891646,589824,87,-56,-1,-1,0
1523629891646,589824,87,-56,-1,-1,0
1523629891646,589824,87,-56,-1,-1,0
1523629891646,589824,87,-56,-1,-1,0
1523629891686,589824,87,-56,-1,-1,0
1523629891686,589824,87,-56,-1,-1,0
1523629891686,589824,87,-56,-1,-1,0
1523629891686,589824,87,-56,-1,-1,0
1523629891686,589824,87,-56,-1,-1,0
1523629891727,655360,87,-56,-1,-1,0
1523629891727,720896,87,-56,-1,-1,0
1523629891727,655360,87,-56,-1,-1,0
1523629891727,458752,87,-56,-1,-1,0
1523629891727,393216,87,-56,-1,-1,0
1523629891768,458752,87,-56,-1,-1,0
1523629891768,458752,87,-56,-1,-1,0
1523629891768,524288,87,-56,-1,-1,0
1523629891768,720896,87,-56,-1,-1,0
1523629891768,786432,87,-56,-1,-1,0
1523629891806,720896,87,-56,-1,-1,0
1523629891806,655360,87,-56,-1,-1,0
1523629891806,655360,87,-56,-1,-1,0
1523629891806,720896,87,-56,-1,-1,0
1523629891806,786432,87,-56,-1,-1,0
1523629891846,851968,87,-56,-1,-1,0
1523629891846,786432,87,-56,-1,-1,0
1523629891846,786432,87,-56,-1,-1,0
1523629891846,786432,87,-56,-1,-1,0
1523629891846,851968,87,-56,-1,-1,0
1523629891887,65536,86,-56,-1,-1,0
1523629891887,-2490368,86,-56,-1,-1,0
1523629891887,-6553600,86,-56,-1,-1,0
1523629891887,-8192000,86,-56,-1,-1,0
1523629891887,-4980736,86,-56,-1,-1,0
1523629891926,-196608,86,-56,-1,-1,0
1523629891926,1900544,86,-56,-1,-1,0
1523629891926,1835008,86,-56,-1,-1,0
1523629891926,1441792,86,-56,-1,-1,0
1523629891926,1048576,86,-56,-1,-1,0
1523629891966,851968,86,-56,-1,-1,0
1523629891966,655360,86,-56,-1,-1,0
1523629891966,524288,86,-56,-1,-1,0
1523629891966,589824,86,-56,-1,-1,0
1523629891966,524288,86,-56,-1,-1,0
1523629892006,393216,86,-56,-1,-1,0
1523629892006,327680,86,-56,-1,-1,0
1523629892006,196608,86,-56,-1,-1,0
1523629892006,0,86,-56,-1,-1,0
1523629892006,0,86,-56,-1,-1,0
1523629892047,-65536,86,-56,-1,-1,0
1523629892047,-131072,86,-56,-1,-1,0
1523629892047,-393216,86,-56,-1,-1,0
1523629892047,-655360,86,-56,-1,-1,0
1523629892047,-917504,86,-56,-1,-1,0
1523629892086,-1310720,86,-56,-1,-1,0
1523629892086,-1703936,86,-56,-1,-1,0
1523629892086,-2031616,86,-56,-1,-1,0
1523629892086,-2228224,86,-56,-1,-1,0
1523629892086,-2228224,86,-56,-1,-1,0
1523629892127,-2228224,86,-56,-1,-1,0
1523629892127,-2031616,86,-56,-1,-1,0
1523629892127,-1703936,86,-56,-1,-1,0
1523629892127,-1310720,86,-56,-1,-1,0
1523629892127,-917504,86,-56,-1,-1,0
1523629892166,-458752,86,-56,-1,-1,0
1523629892166,-65536,86,-56,-1,-1,0
1523629892166,65536,86,-56,-1,-1,0
1523629892166,327680,86,-56,-1,-1,0
1523629892166,524288,86,-56,-1,-1,0
1523629892207,589824,86,-56,-1,-1,0
1523629892207,589824,86,-56,-1,-1,0
1523629892207,524288,86,-56,-1,-1,0
1523629892207,458752,86,-56,-1,-1,0
1523629892207,524288,86,-56,-1,-1,0
1523629892246,524288,86,-56,-1,-1,0
1523629892246,589824,86,-56,-1,-1,0
1523629892246,524288,86,-56,-1,-1,0
1523629892246,589824,86,-56,-1,-1,0
1523629892246,589824,86,-56,-1,-1,0
1523629892287,589824,86,-56,-1,-1,0
1523629892287,655360,86,-56,-1,-1,0
1523629892287,720896,86,-56,-1,-1,0
1523629892287,851968,86,-56,-1,-1,0
1523629892287,851968,86,-56,-1,-1,0
1523629892326,786432,86,-56,-1,-1,0
1523629892326,786432,86,-56,-1,-1,0
1523629892326,720896,86,-56,-1,-1,0
1523629892326,589824,86,-56,-1,-1,0
1523629892326,524288,86,-56,-1,-1,0
1523629892366,589824,86,-56,-1,-1,0
1523629892366,524288,86,-56,-1,-1,0
1523629892366,458752,86,-56,-1,-1,0
1523629892366,393216,86,-56,-1,-1,0
1523629892366,524288,86,-56,-1,-1,0
1523629892408,589824,86,-56,-1,-1,0
1523629892408,655360,86,-56,-1,-1,0
1523629892408,720896,86,-56,-1,-1,0
1523629892408,720896,86,-56,-1,-1,0
1523629892408,589824,86,-56,-1,-1,0
1523629892446,524288,86,-56,-1,-1,0
1523629892446,458752,86,-56,-1,-1,0
1523629892446,393216,86,-56,-1,-1,0
1523629892446,262144,86,-56,-1,-1,0
1523629892446,327680,86,-56,-1,-1,0
1523629892486,458752,86,-56,-1,-1,0
1523629892486,524288,86,-56,-1,-1,0
1523629892486,589824,86,-56,-1,-1,0
1523629892486,655360,86,-56,-1,-1,0
1523629892486,720896,86,-56,-1,-1,0
1523629892527,786432,86,-56,-1,-1,0
1523629892527,851968,86,-56,-1,-1,0
1523629892527,786432,86,-56,-1,-1,0
1523629892527,720896,86,-56,-1,-1,0
1523629892527,655360,86,-56,-1,-1,0
1523629892566,720896,86,-56,-1,-1,0
1523629892566,720896,86,-56,-1,-1,0
1523629892566,327680,86,-56,-1,-1,0
1523629892566,-1638400,86,-56,-1,-1,0
1523629892566,-5570560,86,-56,-1,-1,0
1523629892607,-8519680,86,-56,-1,-1,0
1523629892607,-6553600,86,-56,-1,-1,0
1523629892607,-1441792,86,-56,-1,-1,0
1523629892607,1703936,86,-56,-1,-1,0
1523629892607,1966080,86,-56,-1,-1,0
1523629892646,1441792,86,-56,-1,-1,0
1523629892646,983040,86,-56,-1,-1,0
1523629892646,786432,86,-56,-1,-1,0
1523629892646,655360,86,-56,-1,-1,0
1523629892646,524288,86,-56,-1,-1,0
1523629892687,393216,86,-56,-1,-1,0
1523629892687,393216,86,-56,-1,-1,0
1523629892687,393216,86,-56,-1,-1,0
1523629892687,327680,86,-56,-1,-1,0
1523629892687,196608,86,-56,-1,-1,0
1523629892726,0,86,-56,-1,-1,0
1523629892726,0,86,-56,-1,-1,0
1523629892726,-65536,86,-56,-1,-1,0
1523629892726,-262144,86,-56,-1,-1,0
1523629892726,-458752,86,-56,-1,-1,0
1523629892766,-720896,86,-56,-1,-1,0
1523629892766,-983040,86,-56,-1,-1,0
1523629892766,-1310720,86,-56,-1,-1,0
1523629892766,-1638400,86,-56,-1,-1,0
1523629892766,-2031616,86,-56,-1,-1,0
1523629892807,-2228224,86,-56,-1,-1,0
1523629892807,-2359296,86,-56,-1,-1,0
1523629892807,-2424832,86,-56,-1,-1,0
1523629892807,-2228224,86,-56,-1,-1,0
1523629892807,-1900544,86,-56,-1,-1,0
1523629892847,-1507328,86,-56,-1,-1,0
1523629892847,-1048576,86,-56,-1,-1,0
1523629892847,-589824,86,-56,-1,-1,0
1523629892847,-196608,86,-56,-1,-1,0
1523629892847,65536,86,-56,-1,-1,0
1523629892886,262144,86,-56,-1,-1,0
1523629892886,327680,86,-56,-1,-1,0
1523629892886,393216,86,-56,-1,-1,0
1523629892886,458752,86,-56,-1,-1,0
1523629892886,524288,86,-56,-1,-1,0
1523629892927,589824,86,-56,-1,-1,0
1523629892927,589824,86,-56,-1,-1,0
1523629892927,589824,86,-56,-1,-1,0
1523629892927,655360,86,-56,-1,-1,0
1523629892927,786432,86,-56,-1,-1,0
1523629892966,786432,86,-56,-1,-1,0
1523629892966,655360,86,-56,-1,-1,0
1523629892966,655360,86,-56,-1,-1,0
1523629892966,720896,86,-56,-1,-1,0
1523629892966,786432,86,-56,-1,-1,0
1523629893007,786432,86,-56,-1,-1,0
1523629893007,786432,86,-56,-1,-1,0
1523629893007,720896,86,-56,-1,-1,0
1523629893007,720896,86,-56,-1,-1,0
1523629893007,786432,86,-56,-1,-1,0
1523629893048,786432,86,-56,-1,-1,0
1523629893048,720896,86,-56,-1,-1,0
1523629893048,655360,86,-56,-1,-1,0
1523629893048,589824,86,-56,-1,-1,0
1523629893048,655360,86,-56,-1,-1,0
1523629893087,720896,86,-56,-1,-1,0
1523629893087,720896,86,-56,-1,-1,0
1523629893087,655360,86,-56,-1,-1,0
1523629893087,589824,86,-56,-1,-1,0
1523629893087,589824,86,-56,-1,-1,0
1523629893127,655360,86,-56,-1,-1,0
1523629893127,655360,86,-56,-1,-1,0
1523629893127,720896,86,-56,-1,-1,0
1523629893127,786432,86,-56,-1,-1,0
1523629893127,786432,86,-56,-1,-1,0
1523629893167,786432,86,-56,-1,-1,0
1523629893167,786432,86,-56,-1,-1,0
1523629893167,655360,86,-56,-1,-1,0
1523629893167,524288,86,-56,-1,-1,0
1523629893167,458752,86,-56,-1,-1,0
